iter	Logloss
1499	0.005138826078
1500	0.005138829416
1501	0.005138821906
1502	0.00513880063
1503	0.005138815232
1504	0.005128598484
1505	0.005128603073
1506	0.005128611834
1507	0.005128590975
1508	0.005128050727
1509	0.005128046972
1510	0.005128038211
1511	0.005128035291
1512	0.005123614848
1513	0.00512360567
1514	0.00512360567
1515	0.005119648297
1516	0.005119642873
1517	0.005113591255
1518	0.00511359501
1519	0.005113596261
1520	0.005113590838
1521	0.005113585832
1522	0.005107885479
1523	0.005107875884
1524	0.005101579381
1525	0.005101586056
1526	0.005101549344
1527	0.005101546006
1528	0.005093466474
1529	0.005093460634
1530	0.00509345229
1531	0.00509345229
1532	0.005093450204
1533	0.005093444364
1534	0.00509343894
1535	0.005093443112
1536	0.005093440192
1537	0.005087051909
1538	0.005087042731
1539	0.005087039811
1540	0.005087034805
1541	0.005087026461
1542	0.005087025209
1543	0.005087019786
1544	0.005087014363
1545	0.005081166745
1546	0.005081164242
1547	0.00508115715
1548	0.005081175506
1549	0.005081175506
1550	0.005081117518
1551	0.005075531473
1552	0.00507552897
1553	0.00507552897
1554	0.005075534811
1555	0.005075487252
1556	0.00507548308
1557	0.005075475154
1558	0.005075475571
1559	0.005070859887
1560	0.005070864059
1561	0.005070790635
1562	0.005070790635
1563	0.005070790635
1564	0.005070795642
1565	0.005070796893
1566	0.005070780206
1567	0.005070786046
1568	0.005070785629
1569	0.005070787715
1570	0.005070787715
1571	0.005070785629
1572	0.005070770611
1573	0.005070774365
1574	0.005070778954
1575	0.005070770194
1576	0.005070770194
1577	0.005070787715
1578	0.005070787715
1579	0.005070778954
1580	0.005070781457
1581	0.005070777703
1582	0.005070766856
1583	0.00507077812
1584	0.005070765187
1585	0.005070765187
1586	0.005070766439
1587	0.005070763936
1588	0.005070760181
1589	0.005070735985
1590	0.005070735985
1591	0.005070729727
1592	0.005070727224
1593	0.005070744328
1594	0.005070740991
1595	0.005070740991
1596	0.005070725555
1597	0.005070725555
1598	0.005070727224
1599	0.005070727641
1600	0.005070678831
1601	0.005070678831
1602	0.005070676328
1603	0.00507066715
1604	0.005069776887
1605	0.005069783562
1606	0.00506977939
1607	0.005069777721
1608	0.005069776887
1609	0.005063562986
1610	0.005063540041
1611	0.005063554225
1612	0.005057338237
1613	0.005057339489
1614	0.005050034243
1615	0.005050046342
1616	0.005043240461
1617	0.005038847552
1618	0.00502810474
1619	0.005028097648
1620	0.005028098066
1621	0.005028097231
1622	0.005028100151
1623	0.005024989655
1624	0.005021914201
1625	0.005021913784
1626	0.00502190252
1627	0.005009514349
1628	0.005008745486
1629	0.00500874632
1630	0.00500874632
1631	0.004998056073
1632	0.004994567194
1633	0.004987478465
1634	0.004987469704
1635	0.004987469704
1636	0.004987483888
1637	0.004987412133
1638	0.004981948739
1639	0.004981942481
1640	0.00497990539
1641	0.004969549304
1642	0.004963813074
1643	0.004963801393
1644	0.004958030954
1645	0.004958040967
1646	0.004951096582
1647	0.004943373739
1648	0.004943372071
1649	0.004933887892
1650	0.004933874542
1651	0.004933880383
1652	0.004933057703
1653	0.004933046857
1654	0.00493303893
1655	0.004924712427
1656	0.004919838926
1657	0.004914699264
1658	0.004908517485
1659	0.004903961876
1660	0.004903961876
1661	0.00490044588
1662	0.004900446714
1663	0.004894959958
1664	0.00488578491
1665	0.004880150889
1666	0.004872211947
1667	0.004872216119
1668	0.004861363589
1669	0.004853994515
1670	0.004846761442
1671	0.004842028113
1672	0.004833205166
1673	0.004827760545
1674	0.004827753035
1675	0.004821904167
1676	0.004815051979
1677	0.004815047807
1678	0.004815040715
1679	0.004815043635
1680	0.004815026948
1681	0.004815034457
1682	0.004809404191
1683	0.004809395848
1684	0.004809396265
1685	0.004809396265
1686	0.004809390007
1687	0.004803613728
1688	0.004803604967
1689	0.004796767381
1690	0.004796734006
1691	0.0047900562
1692	0.004790052863
1693	0.004790056617
1694	0.004790058286
1695	0.004790052446
1696	0.004790043268
1697	0.004790040765
1698	0.004790050777
1699	0.004790050777
1700	0.004790050777
1701	0.004790032838
1702	0.004790029918
1703	0.004781949551
1704	0.004781944545
1705	0.004781960815
1706	0.004781963318
1707	0.004781952054
1708	0.004781940791
1709	0.004781940373
1710	0.004774599251
1711	0.004774606343
1712	0.004774604674
1713	0.004774592576
1714	0.004774596747
1715	0.004774600502
1716	0.004774587987
1717	0.004774586735
1718	0.004766845953
1719	0.004766843033
1720	0.004761336252
1721	0.004761343762
1722	0.004754246272
1723	0.004749262218
1724	0.004742652412
1725	0.004742656584
1726	0.004738882771
1727	0.004731891662
1728	0.004725922645
1729	0.004725948511
1730	0.004725935578
1731	0.00472032784
1732	0.004720339938
1733	0.00471193125
1734	0.004711932085
1735	0.004703802908
1736	0.004703809583
1737	0.004703802908
1738	0.004703790393
1739	0.004703785387
1740	0.004703775791
1741	0.00470377746
1742	0.004703781215
1743	0.004703770785
1744	0.004703772037
1745	0.004703772037
1746	0.004703772037
1747	0.004703773288
1748	0.004703765362
1749	0.004703761607
1750	0.004703760356
1751	0.004703763276
1752	0.004695203152
1753	0.004685955098
1754	0.004685959269
1755	0.004685963441
1756	0.004685959687
1757	0.004685961773
1758	0.004685947588
1759	0.004685946754
1760	0.00468594592
1761	0.004685938828
1762	0.004685947588
1763	0.004685927981
1764	0.00468592214
1765	0.004685934656
1766	0.004685929232
1767	0.004685932153
1768	0.004685932153
1769	0.004685932153
1770	0.004685932153
1771	0.004685932153
1772	0.004685932153
1773	0.004685932153
1774	0.004685920472
1775	0.004681509624
1776	0.004681510458
1777	0.004681500446
1778	0.004678093334
1779	0.004678091248
1780	0.004678092499
1781	0.004678086242
1782	0.004669479811
1783	0.004669467712
1784	0.004669470633
1785	0.004669459369
1786	0.004668481498
1787	0.004668487756
1788	0.004668468565
1789	0.004662506224
1790	0.004662503721
1791	0.004662492457
1792	0.00466247869
1793	0.004662473684
1794	0.004662469512
1795	0.004662466174
1796	0.004662470346
1797	0.004662463671
1798	0.004657780822
1799	0.00465777957
1800	0.004651199801
1801	0.004643809034
1802	0.004643326774
1803	0.004638621813
1804	0.004638623482
1805	0.004632543913
1806	0.004632545164
1807	0.004632549336
1808	0.004624748063
1809	0.0046143561
1810	0.004614354014
1811	0.004614353597
1812	0.004608974473
1813	0.004608971136
1814	0.004608966964
1815	0.004602043439
1816	0.004595923403
1817	0.004589460862
1818	0.004589448764
1819	0.004583060064
1820	0.004575710597
1821	0.004569357774
1822	0.004569356106
1823	0.004569356106
1824	0.004569330658
1825	0.004563019136
1826	0.004557979597
1827	0.004550560879
1828	0.004544578095
1829	0.004544578095
1830	0.004544560991
1831	0.004544566414
1832	0.004544573089
1833	0.004544567666
1834	0.004537535256
1835	0.004537528998
1836	0.004537523992
1837	0.004531471539
1838	0.004531465699
1839	0.004531470705
1840	0.004531469871
1841	0.004531448177
1842	0.004526373178
1843	0.004526375264
1844	0.004526361914
1845	0.004526369006
1846	0.00452636108
1847	0.004520480506
1848	0.004520479671
1849	0.00451463414
1850	0.004514637477
1851	0.004514641649
1852	0.004514623293
1853	0.004514619539
1854	0.004514615367
1855	0.004514619956
1856	0.004514610361
1857	0.004514614532
1858	0.004514612029
1859	0.004514612864
1860	0.00451460744
1861	0.004514603686
1862	0.004514610778
1863	0.004514610778
1864	0.0045146016
1865	0.004514602851
1866	0.004514589919
1867	0.00451460452
1868	0.004514593256
1869	0.004514597428
1870	0.004514586581
1871	0.004514581992
1872	0.004514579072
1873	0.004514580324
1874	0.0045145749
1875	0.004514557796
1876	0.004514558213
1877	0.004514563219
1878	0.00451454528
1879	0.00451455571
1880	0.004514554876
1881	0.004514561551
1882	0.004514546949
1883	0.004514557796
1884	0.004514546949
1885	0.004514551538
1886	0.004514548201
1887	0.004514551538
1888	0.004514551538
1889	0.004514513575
1890	0.004514526507
1891	0.00451450982
1892	0.004514508151
1893	0.00451449355
1894	0.004514494384
1895	0.004514494384
1896	0.004514485207
1897	0.004514486458
1898	0.004514491464
1899	0.004514479783
1900	0.004514485624
1901	0.004514481869
1902	0.004514486458
1903	0.004514465599
1904	0.004514470188
1905	0.004514473108
1906	0.00451446393
1907	0.004514462679
1908	0.004514468936
1909	0.004514449329
1910	0.004514450581
1911	0.004514465599
1912	0.004514453918
1913	0.004514449746
1914	0.00451445517
1915	0.004514448495
1916	0.004514456421
1917	0.004514454752
1918	0.004514454752
1919	0.004514457255
1920	0.004505927586
1921	0.004499616064
1922	0.00449961815
1923	0.004499616481
1924	0.004499620653
1925	0.004499608972
1926	0.004499601463
1927	0.004499605634
1928	0.004499613144
1929	0.004499618567
1930	0.004499605634
1931	0.004499611892
1932	0.004499612726
1933	0.004499593119
1934	0.004499592285
1935	0.004499585193
1936	0.004499583107
1937	0.0044995781
1938	0.004499576015
1939	0.004499570174
1940	0.004499573512
1941	0.004499586027
1942	0.004499573512
1943	0.004499571426
1944	0.004499589782
1945	0.00449958561
1946	0.004499583107
1947	0.004499584358
1948	0.004499589364
1949	0.004499581021
1950	0.004499574763
1951	0.004499580186
1952	0.004499579769
1953	0.004499579769
1954	0.004499574346
1955	0.004499562665
1956	0.004493402997
1957	0.004493396322
1958	0.004493396322
1959	0.004493392984
1960	0.004493387978
1961	0.004493383389
1962	0.004493385475
1963	0.004493377132
1964	0.004493386309
1965	0.0044933788
1966	0.0044933788
1967	0.004493363365
1968	0.004493367954
1969	0.0044933788
1970	0.004493371708
1971	0.004493368788
1972	0.00449336545
1973	0.004493368788
1974	0.004493370457
1975	0.004493363782
1976	0.004493356273
1977	0.00449335961
1978	0.004493368371
1979	0.004493362113
1980	0.00449336545
1981	0.004493357941
1982	0.004493354187
1983	0.00448698426
1984	0.004486986763
1985	0.00448698426
1986	0.004486980922
1987	0.004486979253
1988	0.004486983425
1989	0.004486983425
1990	0.004486980088
1991	0.004486980088
1992	0.004486980088
1993	0.004486981757
1994	0.004486960898
1995	0.004486967572
1996	0.004486958812
1997	0.004486956309
1998	0.004486947548
1999	0.004486955057
